frame_path,steering_angle,speed
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00585 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00586 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00590 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00591 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00592 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00593 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00594 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00595 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00596 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00598 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00600 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00601 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00602 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00604 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00605 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00606 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00607 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00608 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00611 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00612 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00614 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00615 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00618 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00620 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00621 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00622 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00623 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00624 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00625 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00626 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00627 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00628 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00629 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00630 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00631 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00632 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00633 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00634 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00635 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00636 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00638 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00641 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00642 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00644 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00647 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00648 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00650 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00652 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00653 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00654 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00655 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00657 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00658 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00660 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00662 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00663 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00666 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00667 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00668 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00669 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00670 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00671 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00673 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00674 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00675 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00676 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00677 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00678 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00679 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00680 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00682 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00683 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00685 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00687 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00688 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00689 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00690 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00691 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00694 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00697 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00699 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00701 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00703 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00704 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00706 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00707 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00709 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00710 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00711 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00712 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00715 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00716 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00717 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00718 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00719 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00720 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00721 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00722 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00723 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00724 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00726 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00727 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00731 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00732 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00736 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00737 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00738 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00739 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00740 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00741 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00742 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00745 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00746 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00748 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00750 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00751 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00752 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00753 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00754 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00755 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00757 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00759 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00760 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00761 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00762 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00764 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00765 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00766 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00767 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00768 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00770 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00771 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00772 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00773 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00774 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00775 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00777 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00780 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00781 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00782 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00783 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00784 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00785 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00787 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00789 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00791 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00792 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00795 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00797 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00798 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00799 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00800 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00801 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00802 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00803 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00807 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00808 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00809 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00810 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00812 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00814 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00817 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00818 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00819 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00820 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00821 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00822 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00824 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00825 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00826 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00828 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00829 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00831 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00832 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00833 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00835 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00836 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00837 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00839 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00840 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00841 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00844 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00846 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00847 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00848 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00849 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00850 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00854 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00856 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00858 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00861 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00862 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00863 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00864 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00865 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00866 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00867 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00869 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00870 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00871 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00872 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00874 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00875 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00876 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00877 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00879 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00880 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00881 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00883 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00885 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00887 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00888 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00889 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00890 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00891 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00892 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00893 (1).jpg,0.0,0.0
c:\Code\CapstoneDesign\CapstoneDesign\MakeDataset\data/processed_frames\cropped_frame_00894 (1).jpg,0.0,0.0
